"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PRTY","Party City Holdco Inc.","15.85","1894517119.9","n/a","2015","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prty",
"PAYX","Paychex, Inc.","57.16","20534637686.6","n/a","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"CNXN","PC Connection, Inc.","28.34","758408893.84","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cnxn",
"PCMI","PCM, Inc.","19.55","245083276.95","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pcmi",
"SKIS","Peak Resorts, Inc.","5.3","74106720","n/a","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/skis",
"PSO","Pearson, Plc","8.83","7259378875.79","n/a","n/a","Consumer Services","Books","http://www.nasdaq.com/symbol/pso",
"PEB","Pebblebrook Hotel Trust","30.26","2104570411.84","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/peb",
"PENN","Penn National Gaming, Inc.","19.54","1780091225.32","n/a","1994","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/penn",
"PEI","Pennsylvania Real Estate Investment Trust","10.45","728794515.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pei",
"PMT","PennyMac Mortgage Investment Trust","17.81","1188123836.12","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pmt",
"PFMT","Performant Financial Corporation","2.25","113627351.25","n/a","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pfmt",
"PERF","Perfumania Holdings, Inc","1.25","19367203.75","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/perf",
"FENG","Phoenix New Media Limited","3.21","229609351.53","n/a","2011","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/feng",
"DOC","Physicians Realty Trust","19.88","3051510976.64","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/doc",
"PDM","Piedmont Office Realty Trust, Inc.","20.88","3035073849.84","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/pdm",
"PIR","Pier 1 Imports, Inc.","5.68","481127535.36","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/pir",
"PNK","Pinnacle Entertainment, Inc.","20.07","1151798715.18","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/pnk",
"PLNT","Planet Fitness, Inc.","20.39","2005355113.48","n/a","2015","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/plnt",
"PLYA","Playa Hotels & Resorts N.V.","10.18","1053265413.48","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/plya",
"PLYAW","Playa Hotels & Resorts N.V.","0.754","0","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/plyaw",
"PBPB","Potbelly Corporation","10.8","270493430.4","n/a","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pbpb",
"PCH","Potlatch Corporation","45.4","1843652232","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pch",
"PW","Power REIT","7.13","12726607.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pw",
"APTS","Preferred Apartment Communities, Inc.","15.09","463446494.4","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/apts",
"PINC","Premier, Inc.","34.24","1772420212.16","n/a","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pinc",
"PRGX","PRGX Global, Inc.","6.05","133857780.65","n/a","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","91.55","2782945688.8","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/psmt",
"PLD","Prologis, Inc.","54.83","29077171450","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pld",
"PSB","PS Business Parks, Inc.","121.11","3292555803.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psb",
"PSA","Public Storage","208.14","36184284377.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa",
"PSA^B","Public Storage","25.46","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^b",
"PSA^C","Public Storage","25.1899","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^c",
"PSA^D","Public Storage","24.1499","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^d",
"PSA^E","Public Storage","23.8","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^e",
"PSA^S","Public Storage","25.29","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^s",
"PSA^T","Public Storage","25.25","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^t",
"PSA^U","Public Storage","25.25","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^u",
"PSA^V","Public Storage","25.14","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^v",
"QTS","QTS Realty Trust, Inc.","49.05","2356475109.3","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/qts",
"QCP","Quality Care Properties, Inc.","17.56","1643572433.64","n/a","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/qcp",
"QUOT","Quotient Technology Inc.","11.15","1007661324.95","n/a","2014","Consumer Services","Advertising","http://www.nasdaq.com/symbol/quot",
"RCM","R1 RCM Inc.","3.65","383349389.5","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rcm",
"RAS","RAIT Financial Trust","2.28","211337174.04","n/a","1998","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ras",
"RFT","RAIT Financial Trust","23.2001","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rft",
"RFTA","RAIT Financial Trust","24.9","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rfta",
"RPT","Ramco-Gershenson Properties Trust","12.53","994173165.37","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpt",
"RLOG","Rand Logistics, Inc.","0.6046","11260330.9826","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rlog",
"RYN","Rayonier Inc.","27.85","3587850525.95","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ryn",
"RICK","RCI Hospitality Holdings, Inc.","19.49","189417677.39","n/a","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"RDI","Reading International Inc","15.49","359119633.34","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","18","404686890","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib",
"O","Realty Income Corporation","53.21","14529484075.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/o",
"RLH","Red Lion Hotels Corporation","6.8","160083165.6","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rlh",
"RRGB","Red Robin Gourmet Burgers, Inc.","58.025","746461684.1","n/a","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","24.32","2822203480.32","n/a","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rrr",
"RWT","Redwood Trust, Inc.","16.65","1283578420.05","n/a","1995","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rwt",
"RGC","Regal Entertainment Group","20.76","3260007571.2","n/a","2002","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rgc",
"REG","Regency Centers Corporation","58.96","10027774175.76","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/reg",
"RGS","Regis Corporation","9.26","428817052.62","n/a","1991","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rgs",
"RENX","RELX N.V.","20.28","41426281027.56","n/a","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/renx",
"RELX","RELX PLC","21.39","43693695817.53","n/a","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/relx",
"MARK","Remark Holdings, Inc.","3.16","71461225.92","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"RSO","Resource Capital Corp.","9.29","291601023","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rso",
"QSR","Restaurant Brands International Inc.","59.65","14053953076.25","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/qsr",
"ROIC","Retail Opportunity Investments Corp.","19.25","2112306273","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic",
"RPAI","Retail Properties of America, Inc.","12.39","2935045070.58","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpai",
"SALE","RetailMeNot, Inc.","11.575","559748422.125","n/a","2013","Consumer Services","Advertising","http://www.nasdaq.com/symbol/sale",
"RVEN","Reven Housing REIT, Inc.","5.61","60217880.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rven",
"REXR","Rexford Industrial Realty, Inc.","25.44","1696936734.72","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rexr",
"RH","RH","59.17","2124346132.23","n/a","2012","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/rh",
"RNET","RigNet, Inc.","17.8","321000376.2","n/a","2010","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rnet",
"RLJE","RLJ Entertainment, Inc.","2.512","13904384.72","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje",
"RLJ","RLJ Lodging Trust","19.52","2433521975.68","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rlj",
"RCI","Rogers Communication, Inc.","45.73","18401666622.09","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/rci",
"RTNB","root9B Holdings, Inc. ","8","48802200","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rtnb",
"ROST","Ross Stores, Inc.","61.49","24104054051.22","n/a","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"RCL","Royal Caribbean Cruises Ltd.","107.34","23086150285.32","n/a","1993","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rcl",
"RT","Ruby Tuesday, Inc.","2.38","144142638.92","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rt",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","20.85","667263467.4","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"R","Ryder System, Inc.","65.67","3517298268.33","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r",
"RHP","Ryman Hospitality Properties, Inc.","61.9","3165020661","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"SBRA","Sabra Healthcare REIT, Inc.","23.42","1531917844.56","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"SBRAP","Sabra Healthcare REIT, Inc.","26.01","149557500","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap",
"SACH","Sachem Capital Corp.","4.86","53961731.82","n/a","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sach",
"SGA","Saga Communications, Inc.","50.2","296607352.6","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sga",
"SALM","Salem Media Group, Inc.","7.3","189960731.4","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"SBH","Sally Beauty Holdings, Inc.","19.7","2707497552.8","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"BFS","Saul Centers, Inc.","56.93","1223995000","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"SBAC","SBA Communications Corporation","130.77","15862554785.52","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbac",
"SCHL","Scholastic Corporation","41.65","1450510771.85","n/a","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SNI","Scripps Networks Interactive, Inc","67.68","8781915859.2","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"SRSC","Sears Canada Inc. ","0.9141","93126370.8342","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/srsc",
"SHLD","Sears Holdings Corporation","8.3","889353615.4","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","2.55","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","3.15","71555815.8","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SEAS","SeaWorld Entertainment, Inc.","18","1633287366","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"SIR","Select Income REIT","23.71","2120334773.99","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"SNH","Senior Housing Properties Trust","20.92","4969430500.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","24.89","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","26.596","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhnl",
"SCI","Service Corporation International","31.77","5972479375.59","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","37","4959120249","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"SHAK","Shake Shack, Inc.","36.13","1323682381.28","n/a","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","21.02","9855035507.8","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHW","Sherwin-Williams Company (The)","336.88","31373063051.52","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SCVL","Shoe Carnival, Inc.","21.29","372316156.18","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SIG","Signet Jewelers Limited","58.52","4005065612.24","n/a","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"SPG","Simon Property Group, Inc.","154.13","48119726627.3","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SBGI","Sinclair Broadcast Group, Inc.","33.6","3448855536","n/a","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SIRI","Sirius XM Holdings Inc.","4.8","22392077294.4","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SIX","Six Flags Entertainment Corporation New","62","5617817954","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SLG","SL Green Realty Corporation","102.24","10405428662.88","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"SFS","Smart","13.3","973718336.5","n/a","2014","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfs",
"SONC","Sonic Corp.","28.37","1203786307.68","n/a","1991","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sonc",
"SOHO","Sotherly Hotels Inc.","6.4","88307526.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","25.8312","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sohob",
"SOHOM","Sotherly Hotels LP","27.05","0","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohom",
"SP","SP Plus Corporation","29.55","664539341.55","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/sp",
"TRK","Speedway Motorsports, Inc.","17.04","699732536.64","n/a","1995","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/trk",
"SRC","Spirit Realty Capital, Inc.","7.11","3441300378.12","n/a","2013","Consumer Services","Building operators","http://www.nasdaq.com/symbol/src",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","4.66","196977920.4","n/a","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spwh",
"SFM","Sprouts Farmers Market, Inc.","23.815","3274378767.275","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfm",
"JOE","St. Joe Company (The)","17.85","1284662393.7","n/a","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","26.21","2325522954.13","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stag",
"SSI","Stage Stores, Inc.","2.23","63446972.11","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ssi",
"STN","Stantec Inc","23.1","2637671397.9","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/stn",
"SPLS","Staples, Inc.","8.99","5871247985.61","n/a","1989","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spls",
"SGU","Star Gas Partners, L.P.","9.85","550495145.2","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sgu",
"SBUX","Starbucks Corporation","59.98","86857038000","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sbux",
"STWD","STARWOOD PROPERTY TRUST, INC.","21.66","5637749360.64","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stwd",
"SMRT","Stein Mart, Inc.","1.76","82974957.12","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt",
"STON","StoneMor Partners L.P.","9.04","342286003.84","n/a","2004","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ston",
"STOR","STORE Capital Corporation","19.77","3388082642.88","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stor",
"STRS","Stratus Properties Inc.","27.2008","221047355.6016","n/a","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","89","993229676","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"SPH","Suburban Propane Partners, L.P.","23.65","1444500446.95","n/a","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sph",
"INN","Summit Hotel Properties, Inc.","16.54","1552793906.74","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/inn",
"SUI","Sun Communities, Inc.","83.95","6194562960.05","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sui",
"STKL","SunOpta, Inc.","8.975","771889857.975","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/stkl",
"SHO","Sunstone Hotel Investors, Inc.","15.42","3399553476.78","n/a","2004","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sho",
"SLD","Sutherland Asset Management Corporation","14.45","445420469.7","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sld",
"SYX","Systemax Inc.","16.76","619360554.12","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/syx",
"TLRD","Tailored Brands, Inc.","11.77","577297878.96","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tlrd",
"TKAT","Takung Art Co., Ltd.","7.0932","79364977.8024","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/tkat",
"TAL","TAL Education Group","131.29","10619098348.14","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tal",
"SKT","Tanger Factory Outlet Centers, Inc.","25.87","2495319746.79","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/skt",
"TEDU","Tarena International, Inc.","19.02","575214613.38","30242619","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tedu",
"TGT","Target Corporation","54.53","30078814363.01","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tgt",
"TCO","Taubman Centers, Inc.","58.5","3550551264","n/a","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tco",
"TISI","Team, Inc.","25.35","755808044.55","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tisi",
"TGP","Teekay LNG Partners L.P.","16.7","1328849394","n/a","2005","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tgp",
"TOO","Teekay Offshore Partners L.P.","4.43","653487520.59","n/a","2006","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/too",
"TNK","Teekay Tankers Ltd.","1.95","310643065.2","n/a","2007","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tnk",
"GCI","TEGNA Inc.","7.73","878402623.71","n/a","2015","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/gci",
"TGNA","TEGNA Inc.","22.01","4727519029.97","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tgna",
"TI","Telecom Italia S.P.A.","10.17","21425301608.13","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ti",
"TTEK","Tetra Tech, Inc.","45.2","2583477642","n/a","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek",
"TXRH","Texas Roadhouse, Inc.","47.8","3390109314.2","n/a","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh",
"ABCO","The Advisory Board Company","51.5","2090058490","n/a","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco",
"ANDE","The Andersons, Inc.","34.65","984060000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande",
"BONT","The Bon-Ton Stores, Inc.","0.75","16096260.75","n/a","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont",
"CAKE","The Cheesecake Factory Incorporated","58.21","2791981296.66","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake",
"FINL","The Finish Line, Inc.","13.94","562525336.56","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"HABT","The Habit Restaurants, Inc.","18.95","493118302.3","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/habt",
"HCKT","The Hackett Group, Inc.","15.39","449695630.71","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"INTG","The Intergroup Corporation","27.25","64504183.5","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg",
"MEET","The Meet Group, Inc.","4.95","344099324.25","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/meet",
"MIK","The Michaels Companies, Inc.","20.38","3848322262.12","n/a","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik",
"STKS","The ONE Group Hospitality, Inc.","2.13","53371974.45","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/stks",
"PRSC","The Providence Service Corporation","47.12","634569657.76","n/a","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc",
"RMR","The RMR Group Inc.","50","1554727850","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rmr",
"TST","TheStreet, Inc.","0.91","32421768.47","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst",
"TRI","Thomson Reuters Corp","43.7","31560682841.4","n/a","n/a","Consumer Services","Publishing","http://www.nasdaq.com/symbol/tri",
"TDW","Tidewater Inc.","0.818","38501992.1","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tdw",
"TIER","TIER REIT, Inc.","16.47","787298412.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tier",
"TIF","Tiffany & Co.","92.45","11535449304.7","n/a","1987","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/tif",
"TTS","Tile Shop Hldgs, Inc.","21","1084404552","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts",
"TLYS","Tilly&#39;s, Inc.","9.22","265365300.92","n/a","2012","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tlys",
"TIME","Time Inc.","12.45","1238258088.45","n/a","2014","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/time",
"TWX","Time Warner Inc.","97.87","75901855516.48","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/twx",
"TITN","Titan Machinery Inc.","15.26","333257234.38","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn",
"TJX","TJX Companies, Inc. (The)","73.76","47542227214.72","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tjx",
"CLUB","Town Sports International Holdings, Inc.","3.95","105440719.35","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TSQ","Townsquare Media, Inc.","10.18","188013788.84","n/a","2014","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tsq",
"TSCO","Tractor Supply Company","58.71","7548000659.4","n/a","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","1.85","66813467.8","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TCI","Transcontinental Realty Investors, Inc.","20.25","176534781.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tci",
"TVPT","Travelport Worldwide Limited","14.03","1745226143.65","n/a","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tvpt",
"TRR","TRC Companies, Inc.","17.45","551913486","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/trr",
